question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fia_054,fia,2,red_flag_restart,llama3,65,1.0,Matches the ground truth precisely.,"People think positions are taken from the exact moment of the red flag, but the order is from the last fully completed lap."
fia_055,fia,2,red_flag_restart,llama3,70,1.0,Matches the ground truth precisely.,"People think the car is frozen during a red flag, but teams can change tyres and perform permitted work, giving a free stop."
fia_056,fia,2,red_flag_restart,llama3,74,1.0,Matches the ground truth precisely.,"People assume the car keeps its grid slot, but a car in the pits at the red flag must restart from the pit lane."
fia_057,fia,2,driver_change,llama3,75,0.0,Misidentifies the applicable article and outcome.,"People think a substitute simply inherits the qualified grid slot, but a driver change usually means a pit lane start."
fia_058,fia,2,driver_change,llama3,72,0.0,Contradicts the governing regulation.,"People think only the contracted regular drivers' points count for the constructor, but a substitute's points also count."
fia_059,fia,2,weight_enforcement,llama3,69,0.5,Partially correct; misstates one condition of the rule.,"People think weight only matters at scrutineering before the weekend, but it must be met at every weigh-in throughout the event."
fia_060,fia,2,weight_enforcement,llama3,68,0.0,Misidentifies the applicable article and outcome.,"People think the minimum weight is the car alone, but it includes the driver, with a separate driver-and-seat minimum."
fia_061,fia,2,technical_regulations,llama3,51,0.0,States a common misconception rather than the actual rule.,"People think running the tank nearly dry is fine, but failing to provide the one-litre sample leads to disqualification."
fia_062,fia,2,steward_decisions,llama3,48,0.0,Contradicts the governing regulation.,"People think the chequered flag locks the result, but stewards can apply post-race penalties before results are final."
fia_063,fia,2,steward_decisions,llama3,48,0.0,States a common misconception rather than the actual rule.,"People think a team can simply appeal because they disagree, but a review requires significant new and previously unavailable evidence."
fia_064,fia,2,steward_decisions,llama3,41,0.5,Right general direction but omits a key qualifying detail.,"People think the black-and-orange flag is a punishment, but it is a safety instruction to repair a dangerous component."
fia_065,fia,2,pit_lane_rules,llama3,84,1.0,Correctly states the rule and its application.,"People think only a detached wheel counts, but releasing into another car's path is equally an unsafe release."
fia_066,fia,2,technical_regulations,llama3,57,0.5,"Close, but conflates two related provisions.","People think the plank is just for protection, but it is a ride-height enforcement device whose excessive wear causes disqualification."
fia_067,fia,2,power_unit_penalties,llama3,64,0.0,Misidentifies the applicable article and outcome.,"People think a penalized engine carries a penalty every time it's used, but the penalty applies only once when it's introduced."
fia_068,fia,2,cost_cap_rules,llama3,40,0.0,States a common misconception rather than the actual rule.,"People think a cost cap breach is only a fine, but material breaches can carry points deductions and testing restrictions."
fia_069,fia,2,sprint_weekend_procedure,llama3,58,0.0,Confidently wrong on the core procedure.,"People assume the fastest-lap point applies to all races, but it is exclusive to the Grand Prix, not the Sprint."
fia_070,fia,2,red_flag_restart,llama3,72,1.0,Fully aligned with the regulation cited.,"People think any car can rejoin after a red flag, but a car must reach the grid in time and meet eligibility to restart."
fia_071,fia,2,weight_enforcement,llama3,73,0.0,Confidently wrong on the core procedure.,"People think a small underweight gets a minor penalty, but it normally means full exclusion from the session results."
fia_072,fia,2,technical_regulations,llama3,54,0.0,Contradicts the governing regulation.,"People think clever flexing or moving aero is allowed if it passes tests, but movable aerodynamic devices other than DRS are banned."
fia_073,fia,2,driver_change,llama3,67,0.5,Captures the gist but the specifics are imprecise.,"People think a reserve can step in on short notice regardless of licence, but a valid Super Licence is mandatory."
fia_074,fia,2,steward_decisions,llama3,44,0.0,Confidently wrong on the core procedure.,"People think retiring escapes a penalty, but an unserved sanction can carry over to the next race."
fia_075,fia,2,cost_cap_rules,llama3,38,0.0,States a common misconception rather than the actual rule.,"People think all teams get equal wind tunnel time, but allocations scale inversely with championship position."
fia_076,fia,2,sprint_weekend_procedure,llama3,60,0.0,Contradicts the governing regulation.,"People think the Sprint finishing order sets the Grand Prix grid, but a separate qualifying determines it in 2024."
fia_077,fia,2,power_unit_penalties,llama3,71,1.0,Fully aligned with the regulation cited.,"People think PU penalties hit both the Sprint and the race, but they are applied to the Grand Prix grid."
fia_078,fia,2,technical_regulations,llama3,48,0.5,Captures the gist but the specifics are imprecise.,"People think the ADR is optional telemetry, but it is a mandatory safety device required for the car to run."
fia_079,fia,2,vsc,llama3,64,0.0,Contradicts the governing regulation.,"People think a VSC and safety car are mutually exclusive, but a VSC can be escalated to a full safety car as needed."
fia_080,fia,2,steward_decisions,llama3,42,0.5,Right general direction but omits a key qualifying detail.,"People think every penalty can be appealed, but in-race driving penalties are explicitly non-appealable."
fia_081,fia,3,safety_car,llama3,53,0.0,Misidentifies the applicable article and outcome.,"People believe only the cars directly between the leader and the next contender unlap, but the literal rule refers to any/all lapped cars."
fia_082,fia,3,safety_car,llama3,59,0.0,Misidentifies the applicable article and outcome.,"People think the safety car comes in the same lap the unlapping message is given, but the literal rule specifies the end of the following lap."
fia_083,fia,3,safety_car,llama3,55,0.5,"Close, but conflates two related provisions.","People think the rule clearly mandated a fixed outcome, but the literal wording's ambiguity over discretion is exactly what caused the dispute."
fia_084,fia,3,track_limits,llama3,48,0.0,Misidentifies the applicable article and outcome.,"People think each race track-limits breach just deletes a lap like in qualifying, but in the race it escalates to flags and time penalties."
fia_085,fia,3,track_limits,llama3,63,0.5,"Close, but conflates two related provisions.","People think touching the kerb or going slightly wide counts, but limits are exceeded only when all four wheels are beyond the white line."
fia_086,fia,3,steward_decisions,llama3,50,0.0,Contradicts the governing regulation.,"People think stewards can freely revisit any call after a session, but discretionary judgements need a formal review with new evidence."
fia_087,fia,3,steward_decisions,llama3,42,0.0,States a common misconception rather than the actual rule.,"People think stewards can amend a final result whenever new opinions arise, but only formal review or appeal can change a declared-final result."
fia_088,fia,3,vsc,llama3,60,0.0,Confidently wrong on the core procedure.,"People think lapped cars can catch up and unlap under VSC like under the safety car, but overtaking is banned so no unlapping occurs."
fia_089,fia,3,steward_decisions,llama3,52,0.0,Misidentifies the applicable article and outcome.,"People conflate the two, but a drive-through has no stop while a stop-and-go requires a stationary timed penalty with no servicing."
fia_090,fia,3,steward_decisions,llama3,53,0.0,Contradicts the governing regulation.,"People think a team can change tyres during the served-seconds, but no work is allowed until the penalty time has fully elapsed."
fia_091,fia,3,red_flag_restart,llama3,50,0.5,"Close, but conflates two related provisions.","People assume every red-flag restart is a standing start from the grid, but it can be a rolling restart behind the safety car."
fia_092,fia,3,track_limits,llama3,45,1.0,Fully aligned with the regulation cited.,"People think stewards can apply track limits more leniently to leaders, but enforcement must be consistent across all cars."
fia_093,fia,3,drs,llama3,59,0.0,Confidently wrong on the core procedure.,"People think DRS is live the instant the VSC message clears, but the race director re-enables it after racing has properly resumed."
fia_094,fia,3,steward_decisions,llama3,46,0.0,Confidently wrong on the core procedure.,"People think an early touch is a minor error, but it invalidates the served penalty and triggers a harsher sanction."
fia_095,fia,3,safety_car,llama3,67,1.0,Fully aligned with the regulation cited.,"People think the safety car can be pulled in as soon as the leader is clear of backmarkers, but the literal rule requires waiting until the end of the following lap."
fia_096,fia,3,track_limits,llama3,60,0.5,Right general direction but omits a key qualifying detail.,"People think track limits only matter for lap times, but gaining a lasting advantage off-track must be given back regardless."
fia_097,fia,3,steward_decisions,llama3,44,0.0,Confidently wrong on the core procedure.,"People think the formation lap is penalty-free practice time, but unsafe conduct on it is penalizable."
fia_098,fia,3,vsc,llama3,55,0.0,States a common misconception rather than the actual rule.,"People think a car emerging from a pit stop is exempt from the VSC delta, but it must respect the delta once back on track."
fia_099,fia,3,steward_decisions,llama3,47,0.0,States a common misconception rather than the actual rule.,"People think every time penalty must be served in the pits, but late-race penalties are simply added to the finishing time."
fia_100,fia,3,red_flag_restart,llama3,55,0.0,Confidently wrong on the core procedure.,"People think a red flag wipes the slate clean on pending penalties, but unserved penalties carry through the restart."
fide_001,fide,1,basic_moves,mistral,69,1.0,Accurate and complete; captures the essential point.,That a bishop can also slide one square sideways or jump over pieces.
fide_002,fide,1,basic_moves,mistral,76,1.0,Matches the ground truth precisely.,That a knight is blocked if pieces stand between its start and destination squares.
fide_003,fide,1,basic_moves,mistral,81,1.0,Matches the ground truth precisely.,That the king can move two squares like other long-range pieces in open positions.
fide_004,fide,1,basic_moves,mistral,71,1.0,Correctly states the rule and its application.,That a rook may move diagonally to reach nearby squares.
fide_005,fide,1,basic_moves,mistral,70,1.0,Fully aligned with the regulation cited.,That a queen can also move like a knight in an L-shape.
fide_006,fide,1,basic_moves,mistral,81,0.5,Captures the gist but the specifics are imprecise.,"That a pawn can always move two squares forward, not just on its first move."
fide_007,fide,1,basic_moves,mistral,77,1.0,Matches the ground truth precisely.,That a pawn captures the piece directly in front of it.
fide_008,fide,1,basic_moves,mistral,81,1.0,Accurate and complete; captures the essential point.,"That a pawn can only become a queen, or that you can only promote to a piece already captured."
fide_009,fide,1,check_checkmate,mistral,79,1.0,Accurate and complete; captures the essential point.,That a king must be attacked by two or more pieces to be considered in check.
fide_010,fide,1,check_checkmate,mistral,74,1.0,Fully aligned with the regulation cited.,That you can ignore a check for one move or castle out of it.
fide_011,fide,1,check_checkmate,mistral,79,1.0,Correctly states the rule and its application.,That the king must actually be captured to end the game.
fide_012,fide,1,check_checkmate,mistral,85,1.0,Fully aligned with the regulation cited.,That you may expose your king to check as long as you can recapture next move.
fide_013,fide,1,check_checkmate,mistral,81,1.0,Correctly states the rule and its application.,That announcing 'check' is mandatory in official play.
fide_014,fide,1,stalemate_draws,mistral,73,1.0,Correctly states the rule and its application.,"That stalemate is a win for the side delivering it, or a loss for the stalemated player."
fide_015,fide,1,stalemate_draws,mistral,66,1.0,Matches the ground truth precisely.,That a draw offer can be withdrawn after it has already been accepted.
fide_016,fide,1,stalemate_draws,mistral,80,1.0,Accurate and complete; captures the essential point.,That the players must keep playing until stalemate or time runs out even with no mating material.
fide_017,fide,1,stalemate_draws,mistral,72,0.0,Misidentifies the applicable article and outcome.,That the rule counts 50 moves by one player rather than 50 by each.
fide_018,fide,1,stalemate_draws,mistral,72,1.0,Accurate and complete; captures the essential point.,"That only three identical moves in a row, rather than three identical positions, trigger the rule."
fide_019,fide,1,piece_values,mistral,79,1.0,Fully aligned with the regulation cited.,That the queen is worth exactly the sum of all minor pieces or has a fixed legal value.
fide_020,fide,1,piece_values,mistral,77,1.0,Fully aligned with the regulation cited.,That a rook is worth the same as a bishop or knight.
fide_021,fide,1,piece_values,mistral,89,1.0,Correctly states the rule and its application.,That a bishop is worth substantially more than a knight in all positions.
fide_022,fide,1,piece_values,mistral,83,1.0,Fully aligned with the regulation cited.,That all pawns are always equal in practical value regardless of position.
fide_023,fide,1,tournament_basics,mistral,88,1.0,Accurate and complete; captures the essential point.,That the player who wins a coin toss may choose to move first regardless of color.
fide_024,fide,1,tournament_basics,mistral,86,0.5,Right general direction but omits a key qualifying detail.,That the bottom-right corner should be a dark square.
fide_025,fide,1,tournament_basics,mistral,81,1.0,Matches the ground truth precisely.,That the queen starts on the e-file beside the king on both sides.
fide_026,fide,1,tournament_basics,mistral,72,1.0,Accurate and complete; captures the essential point.,That each side starts with a different count or includes extra queens.
fide_027,fide,1,tournament_basics,mistral,71,1.0,Accurate and complete; captures the essential point.,That a checkmate win is worth more points than a win on time or resignation.
fide_028,fide,1,tournament_basics,mistral,83,1.0,Matches the ground truth precisely.,That a draw by stalemate scores differently from a draw by agreement.
fide_029,fide,1,tournament_basics,mistral,82,1.0,Matches the ground truth precisely.,That resignation must be confirmed by the arbiter before it takes effect.
fide_030,fide,1,tournament_basics,mistral,85,1.0,Accurate and complete; captures the essential point.,That accidentally knocking over your own king automatically forfeits the game.
fide_031,fide,1,check_checkmate,mistral,85,1.0,Fully aligned with the regulation cited.,That you may develop a piece elsewhere and answer the check on the following move.
fide_032,fide,1,basic_moves,mistral,77,1.0,Fully aligned with the regulation cited.,That a defending piece can sit on the same square as the piece it protects.
fide_033,fide,1,basic_moves,mistral,70,0.5,Captures the gist but the specifics are imprecise.,That the captured piece stays beside the board and can re-enter play later.
fide_034,fide,1,stalemate_draws,mistral,83,1.0,Fully aligned with the regulation cited.,That simply offering a draw ends the game even without acceptance.
fide_035,fide,1,tournament_basics,mistral,76,1.0,Matches the ground truth precisely.,That the king and queen positions are mirrored so both kings sit on their own color.
fide_036,fide,1,check_checkmate,mistral,69,1.0,Matches the ground truth precisely.,That a king can check the other king when they are next to each other.
fide_037,fide,1,basic_moves,mistral,76,1.0,Fully aligned with the regulation cited.,That a pawn can retreat to defend or reposition.
fide_038,fide,1,stalemate_draws,mistral,83,0.0,States a common misconception rather than the actual rule.,That a bishop can corner and checkmate a lone king like a rook can.
fide_039,fide,1,stalemate_draws,mistral,69,0.0,Misidentifies the applicable article and outcome.,That a knight can mate a lone king with proper technique.
fide_040,fide,1,check_checkmate,mistral,78,1.0,Matches the ground truth precisely.,"That a queen alone without king support can mate, or that the ending is a draw."
fide_041,fide,2,en_passant,mistral,79,1.0,Accurate and complete; captures the essential point.,That en passant can be played at any later time after the two-square advance.
fide_042,fide,2,en_passant,mistral,70,1.0,Correctly states the rule and its application.,That the capturing pawn lands on a4 where the enemy pawn actually stands.
fide_043,fide,2,en_passant,mistral,66,0.0,Confidently wrong on the core procedure.,That en passant rights persist as long as the two pawns remain adjacent.
fide_044,fide,3,en_passant,mistral,67,0.0,Misidentifies the applicable article and outcome.,"That if the two-square advance and adjacency conditions are satisfied, the en passant capture must always be legal."
fide_045,fide,2,castling_rules,mistral,85,1.0,Matches the ground truth precisely.,That castling is a valid way to move the king out of check.
fide_046,fide,2,castling_rules,mistral,72,1.0,Matches the ground truth precisely.,"That only the king's final square needs to be safe, not the square it crosses."
fide_047,fide,2,castling_rules,mistral,90,0.0,States a common misconception rather than the actual rule.,That castling exempts the king from the rule against moving into check.
fide_048,fide,2,castling_rules,mistral,74,1.0,Accurate and complete; captures the essential point.,That castling queenside is illegal whenever the b1/b8 square is attacked.
fide_049,fide,3,castling_rules,mistral,74,0.0,Contradicts the governing regulation.,That a king which was ever in check at any point in the game permanently loses the right to castle.
fide_050,fide,2,castling_rules,mistral,72,0.0,Confidently wrong on the core procedure.,That you can castle by jumping the king over an intervening knight or bishop.
fide_051,fide,2,touch_move,mistral,78,1.0,Matches the ground truth precisely.,That you may touch a piece to test ideas and then freely move a different one.
fide_052,fide,2,touch_move,mistral,75,0.5,Partially correct; misstates one condition of the rule.,That touching an enemy piece carries no obligation at all.
fide_053,fide,2,touch_move,mistral,78,1.0,Correctly states the rule and its application.,That you can adjust a piece silently and announce 'I adjust' only if challenged.
fide_054,fide,2,touch_move,mistral,80,1.0,Matches the ground truth precisely.,That touching a pinned piece forfeits the game or forces an illegal move.
fide_055,fide,2,touch_move,mistral,75,1.0,Correctly states the rule and its application.,"That a move can be taken back as long as you have not pressed the clock, even after releasing the piece."
fide_056,fide,2,clock_handling,mistral,70,1.0,Fully aligned with the regulation cited.,That a player may move with one hand and press the clock with the other for speed.
fide_057,fide,2,clock_handling,mistral,66,0.0,Misidentifies the applicable article and outcome.,That the opponent must tell the player to press their clock or it does not count.
fide_058,fide,3,clock_handling,mistral,64,0.0,States a common misconception rather than the actual rule.,That a move is invalid or incomplete if the moved piece is left tipped over rather than standing upright on its square.
fide_059,fide,2,clock_handling,mistral,61,0.0,Contradicts the governing regulation.,That running out of time is always an automatic loss regardless of the opponent's material.
fide_060,fide,2,clock_handling,mistral,69,0.0,Confidently wrong on the core procedure.,"That losing on time is always a loss, even against an opponent who has only a king."
fide_061,fide,2,scoresheet_obligations,mistral,76,1.0,Accurate and complete; captures the essential point.,"That a player only needs to record their own moves, not the opponent's."
fide_062,fide,2,scoresheet_obligations,mistral,87,1.0,Accurate and complete; captures the essential point.,That score-keeping is always mandatory even in severe time pressure.
fide_063,fide,2,scoresheet_obligations,mistral,83,0.5,Partially correct; misstates one condition of the rule.,That each player owns and may keep their personal scoresheet.
fide_064,fide,2,scoresheet_obligations,mistral,71,0.5,Captures the gist but the specifics are imprecise.,That a verbal claim alone suffices regardless of whether the moves were recorded.
fide_065,fide,2,threefold_repetition,mistral,76,0.0,Confidently wrong on the core procedure.,That you can play the repeating move first and then claim the draw afterward.
fide_066,fide,2,threefold_repetition,mistral,77,1.0,Fully aligned with the regulation cited.,"That identical piece placement alone makes positions count as repetitions, regardless of side to move or castling rights."
fide_067,fide,2,threefold_repetition,mistral,73,0.5,Captures the gist but the specifics are imprecise.,That an incorrect repetition claim carries no penalty and you can simply retract it.
fide_068,fide,2,threefold_repetition,mistral,69,1.0,Fully aligned with the regulation cited.,That the same position must repeat three times back-to-back to claim a draw.
fide_069,fide,2,fifty_move_rule,mistral,77,0.5,Right general direction but omits a key qualifying detail.,That you can complete the 50th move first and then claim the draw.
fide_070,fide,2,fifty_move_rule,mistral,72,1.0,Fully aligned with the regulation cited.,"That only captures reset the count, while quiet pawn moves do not."
fide_071,fide,2,fifty_move_rule,mistral,65,0.0,Misidentifies the applicable article and outcome.,That the game is always automatically drawn exactly at 50 moves without any claim.
fide_072,fide,3,insufficient_material,mistral,72,0.0,States a common misconception rather than the actual rule.,"That because two knights cannot force mate, a flag fall against them is automatically scored as a draw."
fide_073,fide,3,insufficient_material,mistral,84,0.5,Captures the gist but the specifics are imprecise.,"That whenever neither side can FORCE mate, a flag fall is automatically a draw, ignoring that extra enemy material can make a helpmate possible."
fide_074,fide,2,insufficient_material,mistral,82,0.5,Right general direction but omits a key qualifying detail.,That the players must keep playing until a flag falls or a draw is agreed.
fide_075,fide,2,insufficient_material,mistral,78,0.0,States a common misconception rather than the actual rule.,"That a rook, like a single bishop or knight, cannot force checkmate alone with its king."
fide_076,fide,3,illegal_position_procedure,mistral,57,0.0,States a common misconception rather than the actual rule.,That any illegal position discovered mid-game forces the entire game to be cancelled and replayed from the start.
fide_077,fide,2,illegal_position_procedure,mistral,59,0.0,Confidently wrong on the core procedure.,That you can just correct the pieces mid-game and keep playing from where you are.
fide_078,fide,2,illegal_position_procedure,mistral,62,0.0,States a common misconception rather than the actual rule.,That a wrongly oriented board always voids the game and forces a restart.
fide_079,fide,2,illegal_position_procedure,mistral,45,0.0,States a common misconception rather than the actual rule.,That a wrong-color assignment always voids the game no matter how many moves have been played.
fide_080,fide,3,arbiter_edge_cases,mistral,58,0.5,Right general direction but omits a key qualifying detail.,That touching or moving the rook first during castling is automatically a penalized illegal move giving the opponent two minutes.
fide_081,fide,2,arbiter_edge_cases,mistral,48,1.0,Fully aligned with the regulation cited.,That the loss occurs on the very first illegal move rather than the second.
fide_082,fide,2,arbiter_edge_cases,mistral,49,1.0,Accurate and complete; captures the essential point.,That the pawn automatically becomes a queen if left on the last rank.
fide_083,fide,3,arbiter_edge_cases,mistral,50,0.0,Contradicts the governing regulation.,"That any time your own king falls over, even by accident, the game is automatically lost as a resignation."
fide_084,fide,2,arbiter_edge_cases,mistral,51,0.0,Misidentifies the applicable article and outcome.,That having a silent phone in your pocket is acceptable as long as it does not ring.
fide_085,fide,2,en_passant,mistral,76,0.0,States a common misconception rather than the actual rule.,That any passing pawn or piece can be taken en passant.
fide_086,fide,3,clock_handling,mistral,59,0.0,States a common misconception rather than the actual rule.,That you can still claim a win for an opponent's illegal move even after you have already replied with your own move.
fide_087,fide,2,arbiter_edge_cases,mistral,59,1.0,Accurate and complete; captures the essential point.,That an out-of-turn draw offer is automatically void and cannot be accepted.
fide_088,fide,2,scoresheet_obligations,mistral,84,0.0,Confidently wrong on the core procedure.,That you may write your intended move down before playing it to help calculation.
fide_089,fide,2,illegal_position_procedure,mistral,61,1.0,Correctly states the rule and its application.,That after correcting an illegal move the player is completely free of any touch-move obligation.
fide_090,fide,3,clock_handling,mistral,71,0.0,Contradicts the governing regulation.,That a player with a clearly winning position is awarded the win when both flags fall together in the last period.
fide_091,fide,3,arbiter_edge_cases,mistral,50,0.0,Confidently wrong on the core procedure.,That a king may capture any adjacent enemy piece since it is right next to it.
fide_092,fide,3,castling_rules,mistral,68,0.0,States a common misconception rather than the actual rule.,That castling rights are restored when the rook comes back to its starting square.
fide_093,fide,3,arbiter_edge_cases,mistral,46,0.0,Confidently wrong on the core procedure.,That the player who still has a winning position wins despite both flags being down.
fide_094,fide,3,illegal_position_procedure,mistral,53,0.0,Contradicts the governing regulation.,That an illegal move found after the game ends retroactively invalidates the result.
fide_095,fide,3,en_passant,mistral,69,0.0,Misidentifies the applicable article and outcome.,That the en passant right is merely postponed and can be taken a move or two later.
fide_096,fide,3,stalemate_draws,mistral,68,0.0,Confidently wrong on the core procedure.,That having an overwhelming material advantage converts a stalemate into a win.
fide_097,fide,3,arbiter_edge_cases,mistral,39,0.0,Confidently wrong on the core procedure.,That a flag fall always beats a checkmate delivered around the same moment.
fide_098,fide,3,insufficient_material,mistral,79,0.5,Captures the gist but the specifics are imprecise.,That any theoretical helpmate possibility automatically makes a flag fall a loss even with a single knight.
fide_099,fide,3,illegal_position_procedure,mistral,54,0.0,Confidently wrong on the core procedure.,That failing to claim immediately means the illegal move stands permanently with no remedy.
fide_100,fide,3,arbiter_edge_cases,mistral,47,1.0,Accurate and complete; captures the essential point.,That the moment you touch or place a queen on the promotion square you are bound to promote to a queen.
fia_001,fia,1,qualifying_format,mistral,78,0.0,Contradicts the governing regulation.,"People assume the slowest six are cut to leave a round number, but with a 20-car grid it is exactly five eliminated per round."
fia_002,fia,1,qualifying_format,mistral,72,0.0,Contradicts the governing regulation.,"Some think Q3 includes all surviving cars from Q1, but it is strictly the ten fastest from Q2."
fia_003,fia,1,pit_lane_rules,mistral,63,1.0,Fully aligned with the regulation cited.,"Many believe the limit is always 60 km/h because some circuits use it, but the default standard is 80 km/h."
fia_004,fia,1,pit_lane_rules,mistral,88,0.0,Misidentifies the applicable article and outcome.,"People assume it is always a drive-through, but in the race a standard time penalty is the typical sanction, with fines used in practice."
fia_005,fia,1,race_start,mistral,65,1.0,Correctly states the rule and its application.,"Some think a green light signals the start, but it is the extinguishing of the red lights that starts the race."
fia_006,fia,1,race_start,mistral,70,1.0,Matches the ground truth precisely.,"Many think any twitch is penalized, but the car must actually move out of position before the lights go out to trigger a jump start."
fia_007,fia,1,safety_car,mistral,73,1.0,Accurate and complete; captures the essential point.,"People assume drivers can race up to catch the pack, but overtaking is banned the moment the safety car is deployed."
fia_008,fia,1,safety_car,mistral,73,0.5,"Close, but conflates two related provisions.",People think a green light tells drivers to pass; in fact it is the extinguishing of the safety car's lights that signals it is returning to the pits.
fia_009,fia,1,vsc,mistral,82,0.5,Right general direction but omits a key qualifying detail.,"Drivers think they just need to be slower overall, but they must stay positive to the VSC delta in every mini-sector, not just on average."
fia_010,fia,1,vsc,mistral,65,1.0,Matches the ground truth precisely.,"Some believe the pit lane is closed during a VSC like at the start of a safety car period, but pitting is allowed under VSC."
fia_011,fia,1,drs,mistral,72,1.0,Matches the ground truth precisely.,"People often think it is a two-second gap, but the threshold is one second at the detection point."
fia_012,fia,1,drs,mistral,74,1.0,Correctly states the rule and its application.,"Drivers assume DRS is available from lap one, but it is disabled for the first two laps after a start or restart."
fia_013,fia,1,drs,mistral,64,0.0,Confidently wrong on the core procedure.,"Some think DRS is always available once the one-second gap is met, but the race director can disable it in the wet."
fia_014,fia,1,blue_flags,mistral,66,1.0,Accurate and complete; captures the essential point.,"Some think a blue flag tells the faster car to back off, but it instructs the slower lapped car to yield."
fia_015,fia,1,blue_flags,mistral,90,1.0,Correctly states the rule and its application.,"People think blue flags are merely advisory, but ignoring them is a penalizable offence."
fia_016,fia,1,points_scoring,mistral,66,1.0,Correctly states the rule and its application.,"Some still think first place is worth 10 points from the older system, but it has been 25 since 2010."
fia_017,fia,1,points_scoring,mistral,64,0.0,States a common misconception rather than the actual rule.,"People sometimes think the top eight or six score, reflecting older systems, but it has been the top ten since 2010."
fia_018,fia,1,points_scoring,mistral,60,1.0,Fully aligned with the regulation cited.,"People think anyone can win the fastest-lap point, but the driver must finish in the top ten to receive it."
fia_019,fia,1,points_scoring,mistral,71,1.0,Accurate and complete; captures the essential point.,"Some assume a smaller gap like 20 points, but second is 18, a deliberate seven-point gap from the win."
fia_020,fia,1,parc_ferme,mistral,68,1.0,Correctly states the rule and its application.,"People think parc fermé only applies after the race, but it actually begins at the start of qualifying."
fia_021,fia,1,parc_ferme,mistral,64,1.0,Matches the ground truth precisely.,"Teams are thought to be able to tweak wings overnight, but aero setup changes are forbidden under parc fermé."
fia_022,fia,1,parc_ferme,mistral,71,1.0,Fully aligned with the regulation cited.,"People assume a grid drop, but the standard consequence for breaking parc fermé is a pit lane start."
fia_023,fia,1,safety_car,mistral,72,1.0,Matches the ground truth precisely.,"People assume the pit lane is always open under safety car, but it can be temporarily closed at deployment for safety."
fia_024,fia,1,race_start,mistral,70,0.0,States a common misconception rather than the actual rule.,"People think the race simply continues around a stalled car, but the start is aborted and the car removed for safety."
fia_025,fia,1,qualifying_format,mistral,76,0.0,Misidentifies the applicable article and outcome.,"Many still believe the top ten must start on their Q2 tyres, but that rule was abolished."
fia_026,fia,1,pit_lane_rules,mistral,74,1.0,Matches the ground truth precisely.,"People think the pit lane is a free-for-all to gain places, but unsafe releases and dangerous overtakes there are penalized."
fia_027,fia,1,vsc,mistral,77,0.0,Confidently wrong on the core procedure.,"Drivers think VSC ends instantly when they see the message, but they must stay on delta until the official end signal."
fia_028,fia,1,drs,mistral,78,1.0,Accurate and complete; captures the essential point.,"People assume every track has exactly one DRS zone, but many have two or three."
fia_029,fia,1,blue_flags,mistral,74,0.5,"Close, but conflates two related provisions.","People think blue flags only apply during the race for lapping, but they are also used in qualifying for approaching fast cars."
fia_030,fia,1,points_scoring,mistral,62,0.0,Misidentifies the applicable article and outcome.,"People assume full points if two laps are completed, but a sliding scale now governs reduced-distance races."
fia_031,fia,1,parc_ferme,mistral,67,0.5,Partially correct; misstates one condition of the rule.,"People think nothing can be touched under parc fermé, but tyre changes and several other operations are explicitly allowed."
fia_032,fia,1,race_start,mistral,61,0.0,Confidently wrong on the core procedure.,"People think drivers can jockey for position on the formation lap, but overtaking is only allowed to regain a lost place."
fia_033,fia,1,safety_car,mistral,72,1.0,Matches the ground truth precisely.,"People think racing resumes immediately when the safety car leaves, but the leader sets the pace until the control line."
fia_034,fia,1,vsc,mistral,78,0.5,Right general direction but omits a key qualifying detail.,"People assume positions can still change under VSC since there's no physical car, but overtaking is banned."
fia_035,fia,1,drs,mistral,76,1.0,Accurate and complete; captures the essential point.,"People think DRS can be used defensively whenever someone is behind, but it depends only on the gap to the car ahead."
fia_036,fia,1,safety_car,mistral,57,0.5,Captures the gist but the specifics are imprecise.,"People think blue flags wave lapped cars past under the safety car, but the safety car rules govern unlapping instead."
fia_037,fia,1,points_scoring,mistral,74,1.0,Matches the ground truth precisely.,"People think constructors use a different or halved scale, but both championships use the same per-position points."
fia_038,fia,1,track_limits,mistral,74,1.0,Accurate and complete; captures the essential point.,"People think a small excursion is tolerated, but a lap with all four wheels beyond the white line is deleted."
fia_039,fia,1,pit_lane_rules,mistral,77,1.0,Fully aligned with the regulation cited.,"People think the limit only applies during the race, but it is enforced in every on-track session."
fia_040,fia,1,safety_car,mistral,70,1.0,Matches the ground truth precisely.,"People think a single signal suffices, but it is signalled simultaneously by waved yellows, SC boards, and the timing message."
fia_041,fia,2,technical_regulations,mistral,52,0.0,Confidently wrong on the core procedure.,"People think any flexing is automatically illegal, but parts are legal as long as deflection under the defined test load stays within the limit."
fia_042,fia,2,technical_regulations,mistral,57,0.0,Confidently wrong on the core procedure.,"Teams assume passing the published test means full legality, but the FIA can impose tougher tests and still judge a part non-compliant."
fia_043,fia,2,drs,mistral,64,1.0,Accurate and complete; captures the essential point.,"Drivers think DRS returns immediately when green flags fly after a safety car, but it is delayed two laps after the restart."
fia_044,fia,2,parc_ferme,mistral,59,0.0,Confidently wrong on the core procedure.,"People assume parc fermé timing is identical to a standard weekend, but on Sprint weekends it begins at Sprint Qualifying."
